000044	false	False	3.2139970647832184698490060800e+016	5.7813305038168285626454488259e+018
000045	false	False	7.4120240098554510903944937472e+001	-2.0128091285753043513235210240e+027
000046	false	False	4.7700653933162435170000000000e+013	-2.8746825445432965616632523220e+025
000047	false	False	-8.1572828716247740502413148160e+025	-7.6649599432057028536641184671e+001
000048	false	False	-3.9777509854211805242541998080e+005	-2.4116680828093726720000000000e+006
000049	false	False	9.8082439596470997728376152480e+005	-3.6123616260000000000000000000e-016
000050	false	False	-8.4515036801170923674186196700e+008	-1.5425444700000000000000000000e-006
000051	false	False	-4.5634952461471390812004679680e+019	-1.2739329010000000000000000000e-018
000052	false	False	1.6724876258884899181708334877e+028	4.4071850871188737104423131201e+009
000053	false	False	-7.5782681469706116616628994048e+024	2.9602694338555038046622660691e+004
000054	false	False	9.9612225461519646720000000000e+003	-5.6219028027695875800000000000e+015
000055	false	False	-7.1476810230567689570000000000e+001	-1.7639211481303070156000000000e+001
000056	false	False	-2.6140580077834013395361202176e+004	3.4740359700306338554805485568e+020
000057	false	False	1.0000000000000000000000000000e-028	-1.5647448427071905982000000000e+009
000058	false	False	-6.2142392996107117633235379997e+009	4.2976368388604750694283476992e+017
000059	false	False	-5.7597874773521461281689726077e+011	4.3112221742391340606140848480e+026
000060	false	False	1.3320378324472561664000000000e+007	-1.9486562395167660179748752104e+002
000061	false	False	-6.0453404469521394833731616768e+009	1.3340964094132355072000000000e+006
000062	false	False	3.2576587569568753170000000000e+017	-2.7951179523600216520000000000e+018
000063	false	False	7.3779423291418405886217945088e+015	-1.0000000000000000000000000000e+000
000064	false	False	4.7765696024674304000000000000e+017	9.3253008621971238502143098880e+019
000065	false	False	1.1514940065130217472000000000e-007	6.8984046643414888830000000000e+001
000066	false	False	-2.2582943000000000000000000000e+001	-1.8223503190000000000000000000e-017
000067	false	False	-1.4665601386148137500915891994e+020	-3.5607107990000000000000000000e-019
000068	false	False	5.3411990900154209485038434690e+009	-1.2031851116912274795072061440e+027
000069	false	False	4.1896656512995756890000000000e+018	-4.0489061872651538350000000000e-004
000070	false	False	-1.6327960033918447560000000000e+007	4.2670664783803073810313248768e+022
000071	false	False	-3.8373432164205199360000000000e+002	2.4821746303070847654784405589e+000
000072	false	False	-5.1556341022160033828070302363e+008	5.2142834366766443551839740361e+019
000073	false	False	3.7915495747219236064455219312e+024	1.7661549518652979841000000000e+015
000074	false	False	1.4795287841220836579057074176e+014	-1.9634654070000000000000000000e+004
000075	false	False	5.5262075860540433733442606704e+023	7.1681454740965813331877671908e+014
000076	false	False	1.0000000000000000000000000000e+000	4.0693696898644508433797087232e+023
000077	false	False	7.2522056195244571188583727104e+009	-4.0150497900000000000000000000e-002
000078	false	False	-4.8876501158927988172827656192e+004	1.5181717150000000000000000000e+009
000079	false	False	3.7790107020000000000000000000e-011	-6.6307375440238451048725267383e+017
000080	false	False	6.5934029269195084860000000000e+001	4.4421219513271934061075496960e+024
000081	false	False	-1.0911538658016231424000000000e+017	1.0000000000000000000000000000e+000
000082	false	False	1.2893799454351215959111368704e+012	8.5727645564490636800000000000e-011
000083	false	False	-1.7672898431842172850000000000e+003	-2.6742819987424532375302832128e+008
000084	false	False	7.4042889900000000000000000000e-020	-7.3893651282400666808298088131e+006
000085	false	False	7.8803730953732528775668695040e+004	4.9024128286449131520000000000e-005
000086	false	False	2.2743417250000000000000000000e+007	-1.8126401751335909865748142857e+000
000087	false	False	-1.3828083590000000000000000000e+002	6.9708435593259754387226492928e+013
000088	false	False	6.6610919789606070689802936838e+011	3.0682505564728648670000000000e-010
000089	false	False	1.3135795855749545984000000000e-008	-6.7981703680809985900550060633e+018
000090	false	False	2.4183283730000000000000000000e-001	1.1933952509783280647000000000e-002
000091	false	False	-1.6915130638201952680000000000e+006	7.2722245261000111218009047040e+001
000092	false	False	-4.5383655399987553310158618624e+007	4.6350654495365235006259379332e+017
000093	false	False	8.1230008300000000000000000000e-015	-3.0071568778779498725967604070e+020
000094	false	False	1.3245632030000000000000000000e+004	-5.6956038059244536357698999800e+003
000095	false	False	1.6293482788759682153000000000e-004	1.8127295735414203450000000000e+016
000096	false	False	-6.1230223591797466858765386427e+010	6.6675062362860531301512187493e+027
000097	false	False	-5.6299201419815583286032334848e+013	-7.3468279476736682052727749536e+003
000098	false	False	-7.7751710372197261990575472640e+012	4.2134222656347572855522721792e+015
000099	false	False	6.3714137541006977173022219376e+020	-3.3133160468740606570000000000e-010
000100	false	False	1.1806897940000000000000000000e+002	7.6150734800000000000000000000e-019
000101	false	False	-6.5348251000000000000000000000e-013	-1.8327812713975750407000000000e+008
000102	false	False	-3.6812851410000000000000000000e-012	-7.5042215008186380830001899555e+005
000103	false	False	-4.7713586387637877811164741632e+024	1.2958122540000000000000000000e+004
000104	false	False	-3.5540122674056285170889758285e+002	6.4711698507633893540000000000e-002
000105	false	False	-3.7011348546539418093495517184e+016	-1.7740620935951094809087498761e+027
000106	false	False	-7.4576783137967991645674842840e+012	-3.2665792302595161583492530176e+027
000107	false	False	2.8523960885545514767060620222e+017	1.7452490135323892946529404924e+012
000108	false	False	7.1479780252703377644708256233e+010	-2.9697413260000000000000000000e+006
000109	false	False	3.9832852280000000000000000000e+006	2.6427463222856212717401800704e+026
000110	false	False	1.5282365983473000783565291520e+019	-1.9543746155224843607544808993e+019
000111	false	False	6.1229245263693617146514898944e+003	3.0955980508231653962875317938e+028
000112	false	False	-1.8996879053270270511077971522e+028	4.9116029806435353417259266147e+000
000113	false	False	2.4520554389827547885858874569e+022	-1.1194564410605095520311443456e+014
000114	false	False	-1.2354150926439677952000000000e-003	2.5880445491317270307345006592e+023
000115	false	False	-6.7801686461891883845574632495e+005	-1.1059259480769923700000000000e+002
000116	false	False	-3.3382163567586836480000000000e+010	3.5820871896908431360000000000e-009
000117	false	False	5.9404609935266996132920688640e+020	-2.9838875553232436793245171712e+015
000118	false	False	3.3588117699964190745647957087e+012	-5.2287381245304792366410891264e+011
000119	false	False	6.6462149263921906106180304896e+005	1.2443143834223771648000000000e+003
000120	false	False	6.3201758564006331819178852352e+011	2.1971861120000000000000000000e-010
000121	false	False	9.1645141212192551852651147890e+023	-1.2031851098485424309535099671e+027
000122	false	False	6.1211520862256246438357893120e+016	-4.4528062548025837594579030190e+024
000123	false	False	-4.5359089901293701635810263040e+003	2.9266499400000000000000000000e-001
000124	false	False	-4.4585761665817263293258006528e+014	-1.6135537528949535075000000000e+012
000125	false	False	-8.4942769343545999360000000000e+007	-6.4898952248632159098181673155e+001
000126	false	False	-4.2430688304689831126364011418e+000	-2.8994506670000000000000000000e-013
000127	false	False	-1.8106836092706619392000000000e-008	7.0361924141487327226745799599e+019
000128	false	False	6.7810148850244022627919067704e+028	-1.8522333773184581894789922816e+008
000129	false	False	-4.4033383353734622328070864896e+019	4.7884594771639893854707811998e+023
000130	false	False	6.6777147900000000000000000000e-001	-1.0941059058022314417884567173e+007
000131	false	False	4.7606422113759490769728522629e+016	7.0405662392125694394796867584e+027
000132	false	False	-6.6723066845441832318874253824e+017	-5.6122107100000000000000000000e-005
000133	false	False	-1.5853237095746240512000000000e-005	-1.3072308311111698354000000000e+013
000134	false	False	5.2290980814058447564432929360e+027	4.1538703682481863860000000000e+007
000135	false	False	-5.0964562154199940262432604160e+001	3.0285115160000000000000000000e-016
000136	false	False	-4.2397534489847705211995422720e+014	-9.8478562239523107150000000000e-005
000137	false	False	4.9681181505583228157118102557e+005	9.9356944978918915770000000000e-005
000138	false	False	3.5420303580000000000000000000e+007	5.9543363776528431401338764415e+016
000139	false	False	5.1819778234904022953462851364e+003	-1.4113576650000000000000000000e+002
000140	false	False	-8.4810890900000000000000000000e+003	5.2592474620560085334613819392e+013
000141	false	False	3.1294249001664944810000000000e-009	4.0650158631091333621872590848e+003
000142	false	False	1.3489762930000000000000000000e+005	5.0234127751295085900000000000e+011
000143	false	False	1.6405921646497936848000000000e+002	4.7220581609070407637622849536e+013
000144	false	False	-5.2314645266830458880000000000e+009	7.2586868153374378501914438343e+013
000145	false	False	3.7963950492407179667130286080e+006	2.4798265918990747380000000000e-006
000146	false	False	1.8182290001142349292430688256e+002	4.8798334100767767399447396352e+027
000147	false	False	2.8671294130000000000000000000e-014	7.2722245261000111219133702946e+001
000148	false	False	-2.6297475365568832882427345475e+028	-1.3385730533963595776000000000e+017
000149	false	False	-1.7683725390451569685000000000e-002	3.7965861150818102284209530940e+016
000150	false	False	1.4613528733001899025555783680e+017	5.3505002921156656699135605646e+002
000151	false	False	-7.3223718922458763069130758811e+021	4.9139497856415341570766667776e+005
000152	false	False	-1.2956706153609754727734555187e+011	-2.8169056560720299071641747456e+001
000153	false	False	-1.1745914889388949504000000000e-009	-4.9129228526315110400000000000e+002
000154	false	False	-6.8478589650512598481066854112e+008	-4.1427542571243133092084822200e+021
000155	false	False	-3.3176636653631259927983947776e+003	-1.2987462182645077858000000000e+017
000156	false	False	4.9957124785437430901908280834e+019	3.5992333820000000000000000000e-006
000157	false	False	-8.6512949319195405118896253120e+001	5.5283220919638178820000000000e+013
000158	false	False	-1.7999109126836002157000000000e+014	3.0460617602610037099724578158e+021
000159	false	False	-3.5313039321872508897689189010e+025	1.5554293883528875047938686976e+000
000160	false	False	-3.6532014200000000000000000000e-016	-7.0669149500781120154377388032e+010
000161	false	False	4.1637607233814651559766654976e+024	6.5359964219170968019165115275e+001
000162	false	False	8.4623050500000000000000000000e-013	-4.0298208830056038400000000000e+000
000163	false	False	4.3097696972622836543598609679e+019	7.0392346362282854200149464089e+009
000164	false	False	5.9250270921777665290000000000e-003	6.4171663647402722580000000000e+004
000165	false	False	3.6967809248505527660303089664e+021	1.8653432434162401280000000000e+013
000166	false	False	7.9228162514264337593543950335e+028	4.3764227672800007463869874176e+010
000167	false	False	3.5079034583033753485799587840e+014	1.8749023840635937957072192484e+019
000168	false	False	-7.0655821934376539104017907712e+008	-7.4950432476731131932994174976e+019
000169	false	False	-4.9023393831992688640000000000e+014	1.5703178038004940800000000000e-009
000170	false	False	1.4053320630000000000000000000e+006	1.6652902247339837804000000000e-009
000171	false	False	5.1211210537158682442964402176e+028	4.0828860874277428595756269812e+009
000172	false	False	-8.3512578832441476313010667520e+019	-3.1629061130000000000000000000e+002
000173	false	False	-6.0451709244275201897579066644e+003	-5.4157994080837590950000000000e+002
000174	false	False	2.2797663290000000000000000000e-006	1.4916248928398572711221584248e+027
000175	false	False	2.9781779493631347966564789359e+011	1.0649862429231554936000000000e+003
000176	false	False	1.8880942392339333120000000000e+006	-1.0000000000000000000000000000e-028
000177	false	False	1.7871285365814010694011091237e+014	7.1536895975179543949830516756e+002
000178	false	False	-1.4809526537778364416000000000e+010	-2.6408265189750446509397114880e+006
000179	false	False	4.2658676100000000000000000000e-009	5.0800439251782057390799585280e+009
000180	false	False	1.6702036832878643995000000000e+015	3.0955980508231653960829632512e+028
000181	false	False	-1.0000000000000000000000000000e-028	2.9602694338555038046361747456e+004
000182	false	False	1.6409046095651520396000000000e+001	1.4169924878550958080000000000e+019
000183	false	False	7.4192492916354580480000000000e-007	-5.9189878075015823360000000000e+012
000184	false	False	-2.5420286367544575932449647663e+007	-3.6156372710000000000000000000e+007
000185	false	False	2.3267820614084198400000000000e-009	-2.6742819987424532378115201107e+008
000186	false	False	3.9971119640000000000000000000e-001	-7.2595470510415632316814496786e+007
000187	false	False	8.9804902108970564620000000000e+006	1.2738471222925328384000000000e+017
000188	false	False	-7.9228162514264337593543950335e+028	1.2491413159187316736000000000e+009
000189	false	False	-6.6723066845441832316221521920e+017	-5.6102895238215585869260846011e+007
000190	false	False	-1.8261733320000000000000000000e-002	-4.9839678074782970870000000000e-004
000191	false	False	-4.7213329523820322296799690752e+027	-1.7740620937040039146573060617e+027
000192	false	False	-1.0154832114715394597946460906e+022	-7.6560163651834945159817599679e+023
000193	false	False	6.7787963000000000000000000000e-017	6.7906136674622504960000000000e+015
000194	false	False	1.2769160730540077440000000000e+002	7.8550015044165833696862086202e+025
000195	false	False	3.2288278296999746580000000000e+009	-1.1350260248777105683969526846e+017
000196	false	False	1.0600061728425246720000000000e-008	-1.2606269494515394421000000000e+010
000197	false	False	-1.0000000000000000000000000000e+000	-5.1211817287464754901467261065e+003
000198	false	False	2.8523960901987409484712301502e+017	7.2291731807113599757504692500e-002
000199	false	False	-1.7419715560000000000000000000e-006	9.4491288795757936640000000000e+002
000200	false	False	-5.7435697141628164760219418624e+007	-5.6075091115056791672242887382e+003
000201	false	False	7.2522056208123587910531284992e+009	-3.0373033826807125602056798208e+000
000202	false	False	-1.4969617689935347712000000000e+006	3.7160552840000000000000000000e-010
000203	false	False	-3.9018415001082468460000000000e-004	5.7769323026904764328045523937e+013
000204	false	False	3.5079034487461784247592250200e+014	-2.6780270590000000000000000000e-017
000205	false	False	1.5282365983473000783985195099e+019	-9.9842406838054248777273835520e+026
000206	false	False	-1.5537952020517355520000000000e+013	1.0000000000000000000000000000e-028
000207	false	False	1.8402806694871035166939859331e+023	-1.4668153969422730698183147520e+003
000208	false	False	2.7313866575374280537637042529e+011	2.6451838130000000000000000000e-009
000209	false	False	2.9028007030000000000000000000e+000	1.1380871570244949017000000000e+000
000210	false	False	-3.3965809403089124377420103680e+024	8.1914241583422853880000000000e+001
000211	false	False	-1.3715445421394112040000000000e+005	-4.9114304207813205880000000000e+013
000212	false	False	5.2411115603773362468389828403e+005	1.2781686065276056993542066070e+001
000213	false	False	3.2199039704900373002101719040e+000	-4.6199091851294219263258022629e+020
000214	false	False	7.5643823708623402558711398400e+007	-1.8314469358849490944000000000e-009
000215	false	False	4.4712711230477828012248137728e+017	-2.4922470750000000000000000000e-015
000216	false	False	-3.5089090656206590684751200256e+022	-1.9543746164596789515334829601e+019
000217	false	False	1.6293482788458332160000000000e-004	-7.3764180907057616160638894080e+001
000218	false	False	-7.6353369331669192994130843661e+001	0.0000000000000000000000000000e+000
000219	false	False	2.2580858705580660019899138048e+027	-3.6890055337474194400719976027e+011
000220	false	False	8.0287595700000000000000000000e+007	-7.3468279460641796765330062240e+003
000221	false	False	4.7200850855154546489707214340e+008	-2.0423490288012727676272006935e+024
000222	false	False	-1.8035379157137635058487010031e+018	-2.0585108550000000000000000000e-002
000223	false	False	-7.2063903064208817624876843008e+011	2.2300005396706754560000000000e-009
000224	false	False	1.4795287841220836581470133893e+014	1.6900398495345489181000000000e+019
000225	false	False	7.2075166394297676236587599719e+009	8.5061477643992432640000000000e-008
000226	false	False	-1.7727182061545311060000000000e+004	-4.2508361419665189573482250240e+003
000227	false	False	2.3682465170000000000000000000e+006	-9.1077630406437109760000000000e-004
000228	false	False	-3.6183380330000000000000000000e-002	1.9783864188282834347005837312e+006
000229	false	False	-2.1410798951866938067754418176e+006	-1.6870544084563918848000000000e+008
000230	false	False	5.1014296358772036217656573952e+012	5.8691830965548790497006615088e+010
000231	false	False	-1.3928945360236222867996409856e+013	-1.8787081650000000000000000000e-012
000232	false	False	-5.0964562147415140116673331200e+001	1.2894278070000000000000000000e-016
000233	false	False	0.0000000000000000000000000000e+000	-6.7835469552135871162463045823e+023
000234	false	False	4.6671261600590941773923402549e+018	2.2932059620000000000000000000e-010
000235	false	False	-4.0235772030000000000000000000e+000	1.5217856520000000000000000000e+003
000236	false	False	2.7389322130000000000000000000e-006	-2.3607834648283201220412178432e+001
000237	false	False	-5.1050416070137589801329711060e-001	-5.4846871466377525410096204503e+001
000238	false	False	6.3714137541006977170011062272e+020	1.9675976314031605998478748398e+021
000239	false	False	1.5941179798127116288000000000e+006	-3.2485096125250928640000000000e+006
000240	false	False	-5.5218645671976630291816656205e+001	-8.1949431807828169055639961600e+020
000241	false	False	1.2303309599154993685000000000e-006	3.5220790077931001049369280512e+024
000242	false	False	7.1449882139980407099620692903e+013	-1.7847478740000000000000000000e+007
000243	false	False	-2.2373088555156276696083774128e+016	7.9228162514264337593543950335e+028
000244	false	False	-1.0140520355218754594000000000e+017	7.2513702348593339772321136640e+022
000245	false	False	-7.1254503560804176823594730368e+026	4.0662946928921997188879205849e+008
000246	false	False	-6.6965285088437164670000000000e-005	-3.1264514626724931079681498595e+008
000247	false	False	3.4463627271969490342875496448e+020	1.4222995577519472640000000000e-006
000248	false	False	-9.6205200433589258580882417130e+005	2.6301676551285066419710984192e+021
000249	false	False	-8.8516728977188794450000000000e+006	-7.9228162514264337593543950335e+028
000250	false	False	8.3330865067930419200000000000e+004	7.8697235979220553925625118720e+012
