000119	false	False	6.6462149263921906106180304896e+005
000120	false	False	6.3201758564006331819178852352e+011
000121	false	False	9.1645141212192551852651147890e+023
000122	false	False	6.1211520862256246438357893120e+016
000123	false	False	-4.5359089901293701635810263040e+003
000124	false	False	-4.4585761665817263293258006528e+014
000125	false	False	-8.4942769343545999360000000000e+007
000126	false	False	-4.2430688304689831126364011418e+000
000127	false	False	-1.8106836092706619392000000000e-008
000128	false	False	6.7810148850244022627919067704e+028
000129	false	False	-4.4033383353734622328070864896e+019
000130	false	False	6.6777147900000000000000000000e-001
000131	false	False	4.7606422113759490769728522629e+016
000132	false	False	-6.6723066845441832318874253824e+017
000133	false	False	-1.5853237095746240512000000000e-005
000134	false	False	5.2290980814058447564432929360e+027
000135	false	False	-5.0964562154199940262432604160e+001
000136	false	False	-4.2397534489847705211995422720e+014
000137	false	False	4.9681181505583228157118102557e+005
000138	false	False	3.5420303580000000000000000000e+007
000139	false	False	5.1819778234904022953462851364e+003
000140	false	False	-8.4810890900000000000000000000e+003
000141	false	False	3.1294249001664944810000000000e-009
000142	false	False	1.3489762930000000000000000000e+005
000143	false	False	1.6405921646497936848000000000e+002
000144	false	False	-5.2314645266830458880000000000e+009
000145	false	False	3.7963950492407179667130286080e+006
000146	false	False	1.8182290001142349292430688256e+002
000147	false	False	2.8671294130000000000000000000e-014
000148	false	False	-2.6297475365568832882427345475e+028
000149	false	False	-1.7683725390451569685000000000e-002
000150	false	False	1.4613528733001899025555783680e+017
000151	false	False	-7.3223718922458763069130758811e+021
000152	false	False	-1.2956706153609754727734555187e+011
000153	false	False	-1.1745914889388949504000000000e-009
000154	false	False	-6.8478589650512598481066854112e+008
000155	false	False	-3.3176636653631259927983947776e+003
000156	false	False	4.9957124785437430901908280834e+019
000157	false	False	-8.6512949319195405118896253120e+001
000158	false	False	-1.7999109126836002157000000000e+014
000159	false	False	-3.5313039321872508897689189010e+025
000160	false	False	-3.6532014200000000000000000000e-016
000161	false	False	4.1637607233814651559766654976e+024
000162	false	False	8.4623050500000000000000000000e-013
000163	false	False	4.3097696972622836543598609679e+019
000164	false	False	5.9250270921777665290000000000e-003
000165	false	False	3.6967809248505527660303089664e+021
000166	false	False	7.9228162514264337593543950335e+028
000167	false	False	3.5079034583033753485799587840e+014
000168	false	False	-7.0655821934376539104017907712e+008
000169	false	False	-4.9023393831992688640000000000e+014
000170	false	False	1.4053320630000000000000000000e+006
000171	false	False	5.1211210537158682442964402176e+028
000172	false	False	-8.3512578832441476313010667520e+019
000173	false	False	-6.0451709244275201897579066644e+003
000174	false	False	2.2797663290000000000000000000e-006
000175	false	False	2.9781779493631347966564789359e+011
000176	false	False	1.8880942392339333120000000000e+006
000177	false	False	1.7871285365814010694011091237e+014
000178	false	False	-1.4809526537778364416000000000e+010
000179	false	False	4.2658676100000000000000000000e-009
000180	false	False	1.6702036832878643995000000000e+015
000181	false	False	-1.0000000000000000000000000000e-028
000182	false	False	1.6409046095651520396000000000e+001
000183	false	False	7.4192492916354580480000000000e-007
000184	false	False	-2.5420286367544575932449647663e+007
000185	false	False	2.3267820614084198400000000000e-009
000186	false	False	3.9971119640000000000000000000e-001
000187	false	False	8.9804902108970564620000000000e+006
000188	false	False	-7.9228162514264337593543950335e+028
000189	false	False	-6.6723066845441832316221521920e+017
000190	false	False	-1.8261733320000000000000000000e-002
000191	false	False	-4.7213329523820322296799690752e+027
000192	false	False	-1.0154832114715394597946460906e+022
000193	false	False	6.7787963000000000000000000000e-017
000194	false	False	1.2769160730540077440000000000e+002
000195	false	False	3.2288278296999746580000000000e+009
000196	false	False	1.0600061728425246720000000000e-008
000197	false	False	-1.0000000000000000000000000000e+000
000198	false	False	2.8523960901987409484712301502e+017
000199	false	False	-1.7419715560000000000000000000e-006
000200	false	False	-5.7435697141628164760219418624e+007
000201	false	False	7.2522056208123587910531284992e+009
000202	false	False	-1.4969617689935347712000000000e+006
000203	false	False	-3.9018415001082468460000000000e-004
000204	false	False	3.5079034487461784247592250200e+014
000205	false	False	1.5282365983473000783985195099e+019
000206	false	False	-1.5537952020517355520000000000e+013
000207	false	False	1.8402806694871035166939859331e+023
000208	false	False	2.7313866575374280537637042529e+011
000209	false	False	2.9028007030000000000000000000e+000
000210	false	False	-3.3965809403089124377420103680e+024
000211	false	False	-1.3715445421394112040000000000e+005
000212	false	False	5.2411115603773362468389828403e+005
000213	false	False	3.2199039704900373002101719040e+000
000214	false	False	7.5643823708623402558711398400e+007
000215	false	False	4.4712711230477828012248137728e+017
000216	false	False	-3.5089090656206590684751200256e+022
000217	false	False	1.6293482788458332160000000000e-004
000218	false	False	-7.6353369331669192994130843661e+001
000219	false	False	2.2580858705580660019899138048e+027
000220	false	False	8.0287595700000000000000000000e+007
000221	false	False	4.7200850855154546489707214340e+008
000222	false	False	-1.8035379157137635058487010031e+018
000223	false	False	-7.2063903064208817624876843008e+011
000224	false	False	1.4795287841220836581470133893e+014
000225	false	False	7.2075166394297676236587599719e+009
000226	false	False	-1.7727182061545311060000000000e+004
000227	false	False	2.3682465170000000000000000000e+006
000228	false	False	-3.6183380330000000000000000000e-002
000229	false	False	-2.1410798951866938067754418176e+006
000230	false	False	5.1014296358772036217656573952e+012
000231	false	False	-1.3928945360236222867996409856e+013
000232	false	False	-5.0964562147415140116673331200e+001
000233	false	True	0.0000000000000000000000000000e+000
000234	false	False	4.6671261600590941773923402549e+018
000235	false	False	-4.0235772030000000000000000000e+000
000236	false	False	2.7389322130000000000000000000e-006
000237	false	False	-5.1050416070137589801329711060e-001
000238	false	False	6.3714137541006977170011062272e+020
000239	false	False	1.5941179798127116288000000000e+006
000240	false	False	-5.5218645671976630291816656205e+001
000241	false	False	1.2303309599154993685000000000e-006
000242	false	False	7.1449882139980407099620692903e+013
000243	false	False	-2.2373088555156276696083774128e+016
000244	false	False	-1.0140520355218754594000000000e+017
000245	false	False	-7.1254503560804176823594730368e+026
000246	false	False	-6.6965285088437164670000000000e-005
000247	false	False	3.4463627271969490342875496448e+020
000248	false	False	-9.6205200433589258580882417130e+005
000249	false	False	-8.8516728977188794450000000000e+006
000250	false	False	8.3330865067930419200000000000e+004
