000038	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	8	0
000039	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	9	0
000040	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	10	0
000041	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	11	0
000042	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	12	0
000043	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	13	0
000044	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	14	0
000045	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	15	0
000046	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	16	0
000047	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	17	0
000048	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	18	0
000049	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	19	0
000050	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	20	0
000051	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	21	0
000052	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	22	0
000053	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	23	0
000054	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	24	0
000055	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	25	0
000056	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	26	0
000057	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	27	0
000058	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	28	0
000059	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	0	3
000060	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	1	3
000061	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	2	3
000062	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	3	3
000063	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	4	3
000064	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	5	3
000065	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	6	3
000066	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	7	3
000067	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	8	3
000068	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	9	3
000069	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	10	3
000070	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	11	3
000071	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	12	3
000072	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	13	3
000073	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	14	3
000074	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	15	3
000075	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	16	3
000076	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	17	3
000077	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	18	3
000078	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	19	3
000079	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	20	3
000080	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	21	3
000081	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	22	3
000082	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	23	3
000083	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	24	3
000084	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	25	3
000085	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	26	3
000086	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	27	3
000087	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	28	3
000088	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	0	4
000089	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	1	4
000090	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	2	4
000091	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	3	4
000092	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	4	4
000093	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	5	4
000094	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	6	4
000095	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	7	4
000096	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	8	4
000097	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	9	4
000098	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	10	4
000099	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	11	4
000100	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	12	4
000101	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	13	4
000102	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	14	4
000103	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	15	4
000104	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	16	4
000105	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	17	4
000106	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	18	4
000107	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	19	4
000108	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	20	4
000109	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	21	4
000110	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	22	4
000111	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	23	4
000112	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	24	4
000113	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	25	4
000114	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	26	4
000115	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	27	4
000116	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	28	4
000117	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	0	2
000118	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	1	2
000119	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	2	2
000120	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	3	2
000121	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	4	2
000122	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	5	2
000123	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	6	2
000124	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	7	2
000125	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	8	2
000126	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	9	2
000127	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	10	2
000128	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	11	2
000129	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	12	2
000130	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	13	2
000131	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	14	2
000132	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	15	2
000133	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	16	2
000134	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	17	2
000135	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	18	2
000136	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	19	2
000137	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	20	2
000138	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	21	2
000139	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	22	2
000140	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	23	2
000141	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	24	2
000142	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	25	2
000143	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	26	2
000144	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	27	2
000145	false	-1.5349004317822501583000000000e+019	-1.5349004317822501583000000000e+019	28	2
000146	false	-3.0900000000000000000000000000e+002	-3.0944520936141372840000000000e+002	0	1
000147	false	-3.0940000000000000000000000000e+002	-3.0944520936141372840000000000e+002	1	1
000148	false	-3.0945000000000000000000000000e+002	-3.0944520936141372840000000000e+002	2	1
000149	false	-3.0944500000000000000000000000e+002	-3.0944520936141372840000000000e+002	3	1
000150	false	-3.0944520000000000000000000000e+002	-3.0944520936141372840000000000e+002	4	1
000151	false	-3.0944521000000000000000000000e+002	-3.0944520936141372840000000000e+002	5	1
000152	false	-3.0944520900000000000000000000e+002	-3.0944520936141372840000000000e+002	6	1
000153	false	-3.0944520940000000000000000000e+002	-3.0944520936141372840000000000e+002	7	1
000154	false	-3.0944520936000000000000000000e+002	-3.0944520936141372840000000000e+002	8	1
000155	false	-3.0944520936100000000000000000e+002	-3.0944520936141372840000000000e+002	9	1
000156	false	-3.0944520936140000000000000000e+002	-3.0944520936141372840000000000e+002	10	1
000157	false	-3.0944520936141000000000000000e+002	-3.0944520936141372840000000000e+002	11	1
000158	false	-3.0944520936141400000000000000e+002	-3.0944520936141372840000000000e+002	12	1
000159	false	-3.0944520936141370000000000000e+002	-3.0944520936141372840000000000e+002	13	1
000160	false	-3.0944520936141373000000000000e+002	-3.0944520936141372840000000000e+002	14	1
000161	false	-3.0944520936141372800000000000e+002	-3.0944520936141372840000000000e+002	15	1
000162	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	16	1
000163	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	17	1
000164	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	18	1
000165	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	19	1
000166	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	20	1
000167	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	21	1
000168	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	22	1
000169	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	23	1
000170	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	24	1
000171	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	25	1
000172	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	26	1
000173	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	27	1
000174	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	28	1
000175	false	-3.0900000000000000000000000000e+002	-3.0944520936141372840000000000e+002	0	0
000176	false	-3.0940000000000000000000000000e+002	-3.0944520936141372840000000000e+002	1	0
000177	false	-3.0945000000000000000000000000e+002	-3.0944520936141372840000000000e+002	2	0
000178	false	-3.0944500000000000000000000000e+002	-3.0944520936141372840000000000e+002	3	0
000179	false	-3.0944520000000000000000000000e+002	-3.0944520936141372840000000000e+002	4	0
000180	false	-3.0944521000000000000000000000e+002	-3.0944520936141372840000000000e+002	5	0
000181	false	-3.0944520900000000000000000000e+002	-3.0944520936141372840000000000e+002	6	0
000182	false	-3.0944520940000000000000000000e+002	-3.0944520936141372840000000000e+002	7	0
000183	false	-3.0944520936000000000000000000e+002	-3.0944520936141372840000000000e+002	8	0
000184	false	-3.0944520936100000000000000000e+002	-3.0944520936141372840000000000e+002	9	0
000185	false	-3.0944520936140000000000000000e+002	-3.0944520936141372840000000000e+002	10	0
000186	false	-3.0944520936141000000000000000e+002	-3.0944520936141372840000000000e+002	11	0
000187	false	-3.0944520936141400000000000000e+002	-3.0944520936141372840000000000e+002	12	0
000188	false	-3.0944520936141370000000000000e+002	-3.0944520936141372840000000000e+002	13	0
000189	false	-3.0944520936141373000000000000e+002	-3.0944520936141372840000000000e+002	14	0
000190	false	-3.0944520936141372800000000000e+002	-3.0944520936141372840000000000e+002	15	0
000191	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	16	0
000192	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	17	0
000193	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	18	0
000194	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	19	0
000195	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	20	0
000196	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	21	0
000197	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	22	0
000198	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	23	0
000199	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	24	0
000200	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	25	0
000201	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	26	0
000202	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	27	0
000203	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	28	0
000204	false	-3.1000000000000000000000000000e+002	-3.0944520936141372840000000000e+002	0	3
000205	false	-3.0950000000000000000000000000e+002	-3.0944520936141372840000000000e+002	1	3
000206	false	-3.0945000000000000000000000000e+002	-3.0944520936141372840000000000e+002	2	3
000207	false	-3.0944600000000000000000000000e+002	-3.0944520936141372840000000000e+002	3	3
000208	false	-3.0944530000000000000000000000e+002	-3.0944520936141372840000000000e+002	4	3
000209	false	-3.0944521000000000000000000000e+002	-3.0944520936141372840000000000e+002	5	3
000210	false	-3.0944521000000000000000000000e+002	-3.0944520936141372840000000000e+002	6	3
000211	false	-3.0944520940000000000000000000e+002	-3.0944520936141372840000000000e+002	7	3
000212	false	-3.0944520937000000000000000000e+002	-3.0944520936141372840000000000e+002	8	3
000213	false	-3.0944520936200000000000000000e+002	-3.0944520936141372840000000000e+002	9	3
000214	false	-3.0944520936150000000000000000e+002	-3.0944520936141372840000000000e+002	10	3
000215	false	-3.0944520936142000000000000000e+002	-3.0944520936141372840000000000e+002	11	3
000216	false	-3.0944520936141400000000000000e+002	-3.0944520936141372840000000000e+002	12	3
000217	false	-3.0944520936141380000000000000e+002	-3.0944520936141372840000000000e+002	13	3
000218	false	-3.0944520936141373000000000000e+002	-3.0944520936141372840000000000e+002	14	3
000219	false	-3.0944520936141372900000000000e+002	-3.0944520936141372840000000000e+002	15	3
000220	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	16	3
000221	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	17	3
000222	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	18	3
000223	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	19	3
000224	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	20	3
000225	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	21	3
000226	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	22	3
000227	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	23	3
000228	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	24	3
000229	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	25	3
000230	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	26	3
000231	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	27	3
000232	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	28	3
000233	false	-3.0900000000000000000000000000e+002	-3.0944520936141372840000000000e+002	0	4
000234	false	-3.0940000000000000000000000000e+002	-3.0944520936141372840000000000e+002	1	4
000235	false	-3.0944000000000000000000000000e+002	-3.0944520936141372840000000000e+002	2	4
000236	false	-3.0944500000000000000000000000e+002	-3.0944520936141372840000000000e+002	3	4
000237	false	-3.0944520000000000000000000000e+002	-3.0944520936141372840000000000e+002	4	4
000238	false	-3.0944520000000000000000000000e+002	-3.0944520936141372840000000000e+002	5	4
000239	false	-3.0944520900000000000000000000e+002	-3.0944520936141372840000000000e+002	6	4
000240	false	-3.0944520930000000000000000000e+002	-3.0944520936141372840000000000e+002	7	4
000241	false	-3.0944520936000000000000000000e+002	-3.0944520936141372840000000000e+002	8	4
000242	false	-3.0944520936100000000000000000e+002	-3.0944520936141372840000000000e+002	9	4
000243	false	-3.0944520936140000000000000000e+002	-3.0944520936141372840000000000e+002	10	4
000244	false	-3.0944520936141000000000000000e+002	-3.0944520936141372840000000000e+002	11	4
000245	false	-3.0944520936141300000000000000e+002	-3.0944520936141372840000000000e+002	12	4
000246	false	-3.0944520936141370000000000000e+002	-3.0944520936141372840000000000e+002	13	4
000247	false	-3.0944520936141372000000000000e+002	-3.0944520936141372840000000000e+002	14	4
000248	false	-3.0944520936141372800000000000e+002	-3.0944520936141372840000000000e+002	15	4
000249	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	16	4
000250	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	17	4
000251	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	18	4
000252	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	19	4
000253	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	20	4
000254	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	21	4
000255	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	22	4
000256	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	23	4
000257	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	24	4
000258	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	25	4
000259	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	26	4
000260	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	27	4
000261	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	28	4
000262	false	-3.0900000000000000000000000000e+002	-3.0944520936141372840000000000e+002	0	2
000263	false	-3.0940000000000000000000000000e+002	-3.0944520936141372840000000000e+002	1	2
000264	false	-3.0944000000000000000000000000e+002	-3.0944520936141372840000000000e+002	2	2
000265	false	-3.0944500000000000000000000000e+002	-3.0944520936141372840000000000e+002	3	2
000266	false	-3.0944520000000000000000000000e+002	-3.0944520936141372840000000000e+002	4	2
000267	false	-3.0944520000000000000000000000e+002	-3.0944520936141372840000000000e+002	5	2
000268	false	-3.0944520900000000000000000000e+002	-3.0944520936141372840000000000e+002	6	2
000269	false	-3.0944520930000000000000000000e+002	-3.0944520936141372840000000000e+002	7	2
000270	false	-3.0944520936000000000000000000e+002	-3.0944520936141372840000000000e+002	8	2
000271	false	-3.0944520936100000000000000000e+002	-3.0944520936141372840000000000e+002	9	2
000272	false	-3.0944520936140000000000000000e+002	-3.0944520936141372840000000000e+002	10	2
000273	false	-3.0944520936141000000000000000e+002	-3.0944520936141372840000000000e+002	11	2
000274	false	-3.0944520936141300000000000000e+002	-3.0944520936141372840000000000e+002	12	2
000275	false	-3.0944520936141370000000000000e+002	-3.0944520936141372840000000000e+002	13	2
000276	false	-3.0944520936141372000000000000e+002	-3.0944520936141372840000000000e+002	14	2
000277	false	-3.0944520936141372800000000000e+002	-3.0944520936141372840000000000e+002	15	2
000278	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	16	2
000279	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	17	2
000280	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	18	2
000281	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	19	2
000282	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	20	2
000283	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	21	2
000284	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	22	2
000285	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	23	2
000286	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	24	2
000287	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	25	2
000288	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	26	2
000289	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	27	2
000290	false	-3.0944520936141372840000000000e+002	-3.0944520936141372840000000000e+002	28	2
000291	false	1.6950704886870000000000000000e+013	1.6950704886870091527956201472e+013	0	1
000292	false	1.6950704886870100000000000000e+013	1.6950704886870091527956201472e+013	1	1
000293	false	1.6950704886870090000000000000e+013	1.6950704886870091527956201472e+013	2	1
000294	false	1.6950704886870092000000000000e+013	1.6950704886870091527956201472e+013	3	1
000295	false	1.6950704886870091500000000000e+013	1.6950704886870091527956201472e+013	4	1
000296	false	1.6950704886870091530000000000e+013	1.6950704886870091527956201472e+013	5	1
000297	false	1.6950704886870091528000000000e+013	1.6950704886870091527956201472e+013	6	1
000298	false	1.6950704886870091528000000000e+013	1.6950704886870091527956201472e+013	7	1
000299	false	1.6950704886870091527960000000e+013	1.6950704886870091527956201472e+013	8	1
000300	false	1.6950704886870091527956000000e+013	1.6950704886870091527956201472e+013	9	1
000301	false	1.6950704886870091527956200000e+013	1.6950704886870091527956201472e+013	10	1
000302	false	1.6950704886870091527956200000e+013	1.6950704886870091527956201472e+013	11	1
000303	false	1.6950704886870091527956201000e+013	1.6950704886870091527956201472e+013	12	1
000304	false	1.6950704886870091527956201500e+013	1.6950704886870091527956201472e+013	13	1
000305	false	1.6950704886870091527956201470e+013	1.6950704886870091527956201472e+013	14	1
000306	false	1.6950704886870091527956201472e+013	1.6950704886870091527956201472e+013	15	1
000307	false	1.6950704886870091527956201472e+013	1.6950704886870091527956201472e+013	16	1
000308	false	1.6950704886870091527956201472e+013	1.6950704886870091527956201472e+013	17	1
000309	false	1.6950704886870091527956201472e+013	1.6950704886870091527956201472e+013	18	1
000310	false	1.6950704886870091527956201472e+013	1.6950704886870091527956201472e+013	19	1
000311	false	1.6950704886870091527956201472e+013	1.6950704886870091527956201472e+013	20	1
000312	false	1.6950704886870091527956201472e+013	1.6950704886870091527956201472e+013	21	1
000313	false	1.6950704886870091527956201472e+013	1.6950704886870091527956201472e+013	22	1
000314	false	1.6950704886870091527956201472e+013	1.6950704886870091527956201472e+013	23	1
000315	false	1.6950704886870091527956201472e+013	1.6950704886870091527956201472e+013	24	1
000316	false	1.6950704886870091527956201472e+013	1.6950704886870091527956201472e+013	25	1
000317	false	1.6950704886870091527956201472e+013	1.6950704886870091527956201472e+013	26	1
000318	false	1.6950704886870091527956201472e+013	1.6950704886870091527956201472e+013	27	1
000319	false	1.6950704886870091527956201472e+013	1.6950704886870091527956201472e+013	28	1
000320	false	1.6950704886870000000000000000e+013	1.6950704886870091527956201472e+013	0	0
000321	false	1.6950704886870100000000000000e+013	1.6950704886870091527956201472e+013	1	0
000322	false	1.6950704886870090000000000000e+013	1.6950704886870091527956201472e+013	2	0
000323	false	1.6950704886870092000000000000e+013	1.6950704886870091527956201472e+013	3	0
000324	false	1.6950704886870091500000000000e+013	1.6950704886870091527956201472e+013	4	0
000325	false	1.6950704886870091530000000000e+013	1.6950704886870091527956201472e+013	5	0
000326	false	1.6950704886870091528000000000e+013	1.6950704886870091527956201472e+013	6	0
000327	false	1.6950704886870091528000000000e+013	1.6950704886870091527956201472e+013	7	0
